,Brazil,China,Germany,Greece,India,US
2016-04-20,0.013837348219611911,-0.020339548770763827,0.029306533245238242,0.01407256471666507,0.0010770310449430553,0.003841081367777832
2016-04-22,-0.013572702937260317,-0.004497783981670445,-0.004597315690665127,0.03940161147901211,-0.00023373563831796673,-0.00515978807978712
2016-04-25,-0.019968211428606608,-0.004256759409030586,-0.007658312314658744,-0.01389326697936788,-0.006180883612451282,-0.001813670978593862
2016-04-26,0.023270381594402423,0.006100127689632195,-0.00338232311062292,0.0033913911300604838,0.012706456556932366,0.0018710422279637484
2016-04-27,0.025940224118276234,-0.0037273819549392684,0.003914512314498353,-0.025403767851349457,0.002182388056709783,0.0016480173786206365
2016-04-28,-0.003051753448525929,-0.002739328340380709,0.0020677977086105415,-0.0015408323541556967,-0.01784621799639652,-0.009273710899119436
2016-05-04,-0.03292301281871701,0.015388909789248117,-0.048934296092783214,0.010905790973085416,-0.01977666983890458,-0.011965453533667514
2016-05-05,-0.016925488478722883,0.002193982957543028,0.002399377983854478,0.019186005582362498,0.0063728351328826705,-0.00023892241230250022
2016-05-06,0.0009091876938089882,-0.02862273287238981,0.0018345177317335981,0.006842929882326487,-0.0013352953447789417,0.0031696056255201555
2016-05-09,-0.014176348328650334,-0.028247279586176788,0.011137399738059273,0.007337490145523873,0.018083127040437574,0.0007531895502363994
2016-05-10,0.04000110463270801,0.0001694705813726216,0.0064866128800993295,0.031018495052483885,0.0032517611252576017,0.012406388310732375
2016-05-11,-0.00580149971309929,0.0015697676616621692,-0.007004757732719469,-0.016390001214200645,-0.006833257559371475,-0.009607555492817887
2016-05-12,0.008999636233863129,-0.00041601297996329833,-0.011412886816705381,0.021873200904980017,0.007519411835239964,-0.00016955023208442555
2016-05-13,-0.02736140985919633,-0.0030902536878345543,0.009162810346346362,-0.01599447857829439,-0.011726001409821052,-0.008514374961630544
2016-05-17,-0.018803589785068908,0.005843999569248304,-0.006320609216853512,0.005860329962454891,0.011081751338618773,0.00029312476088172446
2016-05-18,-0.005463470558000338,-0.012801018517626161,0.005348560807297176,0.0030605925091355957,-0.0026807469769476455,0.00020513622093787376
2016-05-19,-0.008520832128915856,-0.00021373534658408744,-0.01492900762817051,-0.009611691099609132,-0.01193220290518937,-0.0037136112860123305
2016-05-20,-0.008211871174905738,0.006594027504170263,0.012188721159441585,0.0272651938777706,-0.003858658613754784,0.006001445062372213
2016-05-23,-0.007935187468802951,0.00640665998079637,-0.007463223547757636,0.014931441942731993,-0.0028314604490553563,-0.002087622332874517
2016-05-24,0.0003040283783235509,-0.007756013399101036,0.021611325723299046,-0.010873881520816475,0.0029725466191496963,0.013588628383570445
2016-05-25,0.002792732620159555,-0.0023346755898092653,0.014598640909280647,-0.0004361778428503271,0.02249509936812899,0.00695053918975308
2016-05-27,-0.008768603080740789,0.0021149234126696115,0.007915510752257049,-0.007773984702486025,0.02940854865038922,0.004067219660594645
2016-05-31,-0.011874261520700813,0.03331625549935158,-0.0022940243307143504,0.015797181600985866,0.0005386189131435515,-0.0010009486014519453
2016-06-01,0.011099257402941376,-0.0010668716803863276,-0.005696940924716287,-0.002894582036059745,0.0017223073729137894,0.001129569334814562
2016-06-02,0.01767487872825768,0.004014570178055621,0.00034880690756011745,-0.009203593764203433,0.0048251426259451335,0.0028207287425612293
2016-06-03,0.014586307343090965,0.004587390866156227,-0.010313582557756718,0.014660696498576264,-4.0978896418408794e-06,-0.002916001771314569
2016-06-06,-0.003720860881564647,-0.0015597386343477737,0.001762233488125986,-0.014785862735147148,-0.0024460815232849598,0.0048853143586375936
2016-06-07,0.0011097900465255606,0.0006609723347761332,0.016326685279647535,0.022418960008371513,0.008634834617121001,0.00128862944631436
2016-06-08,0.022347845837888514,-0.0030290649439468353,-0.006891126924807978,-0.001868329308080341,0.0004068085518476039,0.003303991188785993
2016-06-13,-0.03886361331142041,-0.032671740361326584,-0.05632733313663074,-0.09277194029727465,-0.023360104402350146,-0.019085039680501126
2016-06-14,-0.02060921899059842,0.003213952435803691,-0.014417791092204979,-0.0019023094379244654,-4.01572345207768e-05,-0.0018005098283602194
2016-06-15,0.005473400091583258,0.01571575613556142,0.009151000990705427,-0.030678984555200017,0.012448099024464199,-0.0018423761246140202
2016-06-16,0.010109211765174209,-0.004996512149187282,-0.005871444708189344,-0.033642748781395504,-0.00754456949244009,0.003128097810598973
2016-06-17,0.002465992800614103,0.004268901728196717,0.0084340732348398,0.05262668478581123,0.0037797753695372194,-0.0032632746994192274
2016-06-21,0.025984803969201664,-0.0022728583765943,0.03911344560935426,0.03639382598285845,0.0069938376748748254,0.008499805987974618
2016-06-22,-0.013505958116091676,0.009332532020823514,0.005528077563072387,0.005475782585081745,-0.0017592905262802105,-0.0016529523329484874
2016-06-23,0.02760802974269616,-0.004688228184774879,0.01829735980422953,0.009859188962584753,0.00879973584861915,0.013275511311332089
2016-06-24,-0.02862537456069525,-0.01311134727675256,-0.07067271235358419,-0.14413126611157345,-0.022641820880803465,-0.036580777234719086
2016-06-27,-0.017292657464688332,0.014403752331845432,-0.030651794989474013,-0.0293159281139328,0.00019886111359213032,-0.018262249261632668
2016-06-28,0.0153348495834571,0.005805541540679471,0.019088052576858416,0.03652649008345321,0.004594594149621045,0.017614157916988837
2016-06-29,0.01970185201262531,0.006512518419183877,0.017313537980729876,0.005978565372333655,0.008104437230086248,0.016889216752452363
2016-06-30,0.010241094490195835,-0.0006756295896126474,0.0070307913985772075,0.00044280443527977553,0.009651339121200309,0.013473821400287633
2016-07-01,0.01360853692069064,0.0009791730353194694,0.009871478547060164,0.004857951552941664,0.0053630562440094565,0.0019467806929593934
2016-07-05,-0.00751384750583739,0.024891542031287628,-0.0252241251597507,-0.03284122292506808,0.0008086643890781176,-0.0068710755834286985
2016-07-07,0.0033315069761243876,0.003473217243582738,-0.012012983629606566,0.008462460777443503,0.001273535000105852,0.004466799100028673
2016-07-08,0.021416619847780538,-0.009578853378869212,0.02214235032874967,0.010217728358282052,-0.002745895722918945,0.015138185866623743
2016-07-11,0.015294272968915834,0.0022831327264682955,0.020937852405062074,0.02025521012838638,0.01825647894684046,0.003402814586803693
2016-07-12,0.005470554043727205,0.018020771241529232,0.013199851408863594,0.006963601198052949,0.00654644915544722,0.006984851096364153
2016-07-13,0.0062836666600514235,0.0037020894743911015,-0.0033536466617380967,0.014033550449659593,0.0002531312419886689,0.00013474052016348992
2016-07-14,0.016043367754194904,-0.0021816251778030704,0.013759898202401644,0.005558737232542299,0.0045529551118850264,0.005245391042532965
2016-07-15,0.0017468197024168575,9.167823565192634e-05,-0.000139059954930687,-0.009784045198191649,-0.003786760774426412,-0.0009293745423875066
2016-07-18,0.016169972707059443,-0.0035225508967027253,-0.0003745647715458489,-0.0037748782040551987,-0.00323263658400208,0.0023795068786034435
2016-07-19,0.0037815245359738014,-0.0022894144364702385,-0.008170918378329617,0.01517441829907984,0.0014751251813258648,-0.0014362676143067077
2016-07-20,-0.002118719673887881,-0.002869158535164118,0.01597887226899708,0.010569225597174103,0.004605462985015407,0.004261212867369579
2016-07-21,0.0011128875277499617,0.0036624945545611354,0.0013991376895585717,-0.0019149857836087136,-0.007383936267199687,-0.003619024785839642
2016-07-22,0.006353250341447847,-0.008655287243559684,-0.000861913195171482,0.005121829793188759,0.0033404361807995997,0.004543577237250851
2016-07-25,-0.002265643120637151,0.0009985652675510437,0.004991728516777982,-0.012003805075529783,0.010451165620272818,-0.003015996263402876
2016-07-26,-0.0015837266631137936,0.011322244261611658,0.0048439887341285015,0.0022109228550704074,-0.0042381393394812505,0.00032275466775910644
2016-07-27,0.0012320040982451985,-0.01925526665871935,0.006981009335090604,0.005567511474307452,0.0017074744978238243,-0.0011993285198670378
2016-07-28,-0.0032769585349914365,0.0007751006014213857,-0.004333206744519202,-0.011166193757435217,0.006554543547476754,0.001604929506244801
2016-07-29,0.011248199313333984,-0.005015361235949811,0.006071112642786147,0.014971580246823102,-0.005572665063516169,0.0016299621902948758
2016-08-01,-0.009678852386059589,-0.008748136353980307,-0.0006754396662440598,-0.003032616069112315,-0.001739007391780234,-0.0012705897060660831
2016-08-02,-0.010521006026008806,0.0060391732781956975,-0.018186706200230773,-0.03203870049162916,-0.0007648500868437935,-0.006381913907791414
2016-08-03,0.016160861794773496,0.0024135520158630186,0.002546944331498935,-5.438477227759364e-05,-0.010208564996045055,0.0031290382452997534
2016-08-04,0.009017162195624095,0.0013320160536380854,0.0056525106049001295,0.009041506059375592,0.0006085337844616845,0.00021256735230323898
2016-08-05,0.0011626394958508257,-0.0019231001055333152,0.013532571299469609,0.010970468615777662,0.013047765506868814,0.008566643604324575
2016-08-08,-0.0004510130523289746,0.009222634246902395,0.0062645730721193615,-0.004220279602233035,0.003704884996967195,-0.0009074743505044225
2016-08-09,0.0009364920388907905,0.007097920996198326,0.024667456027001933,0.003580370589675752,-0.0034623787848939713,0.00038967320664617944
2016-08-10,-0.01341974087021569,-0.0022930211902405517,-0.003936513079390025,0.008639668499285769,-0.011109307875127428,-0.00286879705062848
2016-08-11,0.023955320134794178,-0.005350936723628408,0.008596029415592454,0.008862739104841921,0.0030455956624777514,0.004723392742399746
2016-08-12,-3.430590576414261e-05,0.01586933693096171,-0.0027413915297085367,0.006600224230266072,0.010454997753530648,-0.0007963678724891565
2016-08-16,0.009509004413761346,0.019274349218687092,-0.0034389807096086855,-0.0064255151204895,-0.003123256514850681,-0.0027050587307755336
2016-08-17,0.007937154015273507,-0.0001575666566484557,-0.01310265785853204,-0.008667329155430892,-0.00211307448451592,0.0018668145969238381
2016-08-18,-0.0026668933014697416,-0.0017509813507317062,0.006183353270889924,0.0083528307777474,0.004207114818624902,0.0021971793405901607
2016-08-19,-0.0011330487831209268,0.0012845671825854055,-0.005548689509899063,-0.019284805949741468,-0.0016526564763559293,-0.0014413542987101735
2016-08-22,-0.02255400188014889,-0.007521539889891571,-0.004754102717484443,0.008320593008696697,-0.0032627876346165152,-0.0005633790063610533
2016-08-23,0.004127776778281245,0.001587168242595638,0.009345060214382528,0.003333600991755503,0.00016685797013238357,0.0019498626169784927
2016-08-24,-0.005218695422565034,-0.0012403674761571892,0.0028365604183218096,7.043245530446995e-05,0.0024881302181594123,-0.00525407298057079
2016-08-25,6.930006932748256e-05,-0.005703428246281561,-0.008829248717313831,-0.0037220996075024715,-0.008016022642690857,-0.0013661738453381034
2016-08-26,-0.0001039519050110016,0.0006450940497124691,0.005510172408389025,-0.0008663596641502735,-0.001929586187294774,-0.0015800957333471644
2016-08-29,0.015370899053328557,-9.12001616182323e-05,-0.004100854640702423,-0.00647722378486737,0.004324697217576556,0.005214500184160364
2016-08-30,-0.0005973460944783682,0.0015134972643586764,0.010678299076685605,0.004759968492138,0.015658414141581645,-0.001955699005067757
2016-08-31,-0.011573328806887773,0.0035096470052362605,-0.0061128652825086505,0.022807883288269437,0.0038439929027394015,-0.0023786147623905407
2016-09-01,0.005769064624107756,-0.007214447112421141,-0.005526591432069239,0.0025599792577173375,-0.0010088676765338533,-4.1457364560848475e-05
2016-09-02,0.02342027420809778,0.0013179659562911894,0.014092898337809245,0.005615863165886026,0.0038145555764206307,0.004192300041961694
2016-09-06,0.008568259860382454,0.007586841326762794,0.0003107020018475737,-0.006272530086558703,0.015507491848346433,0.002977242343370712
2016-09-08,0.0017115182682605479,0.0016939677477108006,-0.0011094244629870076,-0.020802971896590527,0.002318380034441958,-0.002371915448374118
2016-09-09,-0.037760762001401105,-0.005538655086569477,-0.009586528702003605,0.00038821931349275474,-0.008576095139790851,-0.024827747563078262
2016-09-12,0.010052749643691072,-0.018643904944738665,-0.013489238924801583,-0.01699253555054714,-0.01552800636839713,0.014570396678018405
2016-09-14,-0.0264099399701756,-0.006350407991263296,-0.005129234120568427,-0.0020118923957435086,0.0006589597876356379,-0.01552958877333932
2016-09-19,0.005087023355445197,0.007696300989273652,-0.0004365787522946363,0.002406610356946892,0.009201434653490992,0.006260439824850472
2016-09-20,0.006708052194591474,-0.0010084228956497299,0.0019251026639501845,0.005581110313725546,-0.003894493328969517,0.00029914370338612883
2016-09-21,0.011332249060094668,0.0009489376413647221,0.0040930718414102785,0.0027255496916369637,-0.0005533869490701449,0.010857950722305887
2016-09-22,0.010222598989120257,0.005418441846654076,0.022519422148244317,0.017685844531179384,0.00927756126195689,0.00647883749098721
2016-09-23,-0.005047125616544079,-0.0027681746912424643,-0.004432631787425478,0.00331530577609751,-0.0036527733644486915,-0.005753297289881942
2016-09-26,-0.011015006317242282,-0.017781335184337443,-0.02219429390348182,-0.0183894637529054,-0.013129528085077169,-0.008624922689933534
2016-09-27,0.0056340112614048365,0.005934517132653916,-0.0031057317139833174,-0.0021136962904604317,-0.002497613562631784,0.006423572318236204
2016-09-28,0.01654558799707395,-0.0034446904525289312,0.00739048220954075,0.00133268199725034,0.002445658249136784,0.005282490985375254
2016-09-29,-0.017076714597584086,0.0035480815126298637,-0.00314720935578805,0.008997842195848982,-0.01658189031040891,-0.009365019283515963
2016-09-30,0.0002741650833666398,0.0020722357902993593,0.01008587398309757,-0.004780520142624312,0.0013800537944135272,0.007936329103086948
2016-10-10,0.05501449616843068,0.014353839135283764,0.010698892218274025,0.03088685637964428,0.007735036769583203,-0.002128382379344984
2016-10-13,-0.008942374330219494,0.004324426617053234,-0.01996534638733216,-0.011536102414726912,-0.015764398359404908,-0.01448278542145598
2016-10-14,0.010546457794843533,0.0008032443666010636,0.01584356617047966,0.021804323902446576,0.001102379483079119,0.00020161621250114337
2016-10-17,0.014928408487847378,-0.007416929715423848,-0.007286143232780873,-0.005496249000187525,-0.0052036607089718245,-0.003042627268629694
2016-10-18,0.01717336913211298,0.013946234641883493,0.012110796082204445,0.013170909700656708,0.01874477459200108,0.006141459963406426
2016-10-19,-0.00433662925878231,0.0002723470496359681,0.001328180602191864,-0.0013649578729584277,-0.0023738639957269214,0.002189599580656676
2016-10-20,0.0052142347061145955,-8.42899705162381e-05,0.0052194635118194554,0.00484474251112843,0.005184794577989038,-0.0013766939590791338
2016-10-21,0.004220536801319952,0.0020986502504598548,0.0008724031616100802,-0.003193548390288292,-0.0018737878438610522,-8.40630473346593e-05
2016-10-24,-0.0007490169503174826,0.011998490995235755,0.004698242147378906,-0.001465720107746371,0.003622711906016818,0.004738517284547328
2016-10-25,-0.0030330057802032684,0.001178878093906377,-0.00035876140335133755,-0.007072308850105458,-0.0031156670337892933,-0.0038048801401329158
2016-10-26,-0.0006265075542462029,-0.005003011275707792,-0.004437518083260983,0.0008655731567825953,-0.00911572322354992,-0.0017419369788722605
2016-10-27,0.00662109292876778,-0.0012715417227937564,0.0006907250834213841,-0.001341108567656235,0.0028479505606959776,-0.0029912461712182647
2016-10-31,0.010451033773481555,-0.003817904342081846,-0.004870440909208185,0.004170204382222487,0.0005124797524196367,-0.0032353597797323275
2016-11-01,-0.02493677023423757,0.007054583944329451,-0.013104702297306758,-0.014792614530356296,-0.0019209127659163272,-0.00681005116629585
2016-11-03,-0.025202011806486624,0.002079541586796907,-0.019210222032636892,-0.007271631448684701,-0.016140473260806587,-0.010980069269618475
2016-11-04,-0.0024645730281616096,-0.0011576111016342594,-0.006485324413779026,-0.007481699613128612,-0.005708145535225029,-0.0016675295681620739
2016-11-07,0.03906585098030391,0.0025596588316521007,0.019098788293275604,0.011520365786083175,0.006754251727500105,0.021980157782961918
2016-11-08,0.0016535375423440968,0.004636050346308096,0.0024231993201446755,0.002803651741467128,0.004801087802805526,0.0037648601743320853
2016-11-09,-0.01412718917970679,-0.006220284991016456,0.015495145630977092,-0.00048105007284426904,-0.012348345857960297,0.011016142751233637
2016-11-10,-0.033058072568799446,0.013623189745938902,-0.0014936929746500738,0.008725909559251122,0.009682346349711324,0.0019488592414456107
2016-11-11,-0.033512294163969614,0.007777251591537748,0.0035524382992431214,-0.007575210855196524,-0.025724827317436194,-0.00139891479970089
2016-11-16,0.02626398430585475,0.0028182674759698045,-0.00038252714018405243,0.01646204771511872,-0.019584751811251522,0.005753933399041067
2016-11-17,-0.016411356559789425,0.0010571435347284108,0.002030033377213414,0.014765672640712602,-0.0027060740938953387,0.004665388864814268
2016-11-18,0.003207165412328905,-0.004870887622510978,-0.001965331005754578,0.017906496587007936,-0.002954685674254165,-0.002389553027375868
2016-11-21,0.01830971898655065,0.007889593428380692,0.0019269606598495415,0.0063530545341343725,-0.014835952795733576,0.0074336884116066315
2016-11-22,0.014371426955833044,0.00934051482774656,0.0026842417016457176,0.024667660825498317,0.007564522116121353,0.002163086603401254
2016-11-23,0.0005163789044875244,-0.0022220553438341284,-0.004810011383579393,0.0020732284099107545,0.0035003099419927963,0.0008076848471825215
2016-11-25,-0.006912488571115816,0.006396990635369804,0.0034482292375717094,-0.014603681864131524,0.010102791485467222,0.003906688203705322
2016-11-28,0.02085033134927272,0.0046062593105649086,-0.01095775730047066,-0.03143462804149255,0.0012846875425314153,-0.005268331826910888
2016-11-29,-0.030185669166483464,0.0018049005497360326,0.0035673965681635167,0.010768549551285922,0.0016623638890891357,0.001334428912746155
2016-11-30,0.014956378819171334,-0.010069043198139838,0.00186352489563113,0.029291641113171174,0.009757495485363421,-0.002656997068934963
2016-12-01,-0.03952315283567209,0.0071374782950108795,-0.010035811419774276,-0.022745801104731456,-0.0034912733984118205,-0.0035217319747591347
2016-12-02,0.013503455813014043,-0.009043892151387567,-0.001966989430913557,-0.0010744287026955845,-0.012474356965068267,0.0003969856521290893
2016-12-05,-0.00805677361418411,-0.012136210552498028,0.01617910033607295,0.01027361901093915,0.004505163215897667,0.005804422368380635
2016-12-06,0.020774812653971964,-0.0015801738356007178,0.008433355434572576,0.003588645719347916,0.0016556113103654013,0.0034050755798862298
2016-12-07,0.0053223746480544065,0.007035341052615607,0.019426206232621368,0.027801789035899027,-0.005924056692242274,0.013077306345681272
2016-12-08,-0.01207310861682842,-0.002134333272117317,0.017390047869705327,0.012729730864783129,0.01728363682101275,0.0021570846729908055
2016-12-09,-0.0029048197487497873,0.005430944221556544,0.0021632449055122294,-0.012698484770542251,0.001979736978661606,0.005921379481215183
2016-12-12,-0.0220931445970578,-0.02502851505605541,-0.0011985440287602955,0.00045295868697969865,-0.008709385195707853,-0.0011380520171107023
2016-12-13,0.0017221007126106969,0.0006563084314397116,0.00840410626358512,-0.001046801492366356,0.006862252104332001,0.006518478790004778
2016-12-14,-0.018197330890286523,-0.004609598715555663,-0.0035340384033251127,-0.032602776387256505,-0.003563937126989103,-0.00815032136007865
2016-12-15,0.003155875286653398,-0.007302440007860511,0.010752278171572982,-0.008808200019286616,-0.0031538801762991397,0.0038757077378477334
2016-12-16,-0.00011987840918692427,0.001698538703989172,0.0033034129997400186,0.04130154583622225,-0.0011134037249611595,-0.0017521740727586277
2016-12-19,-0.02213077333678548,-0.0015702464026343677,0.001987674274728235,-0.01850867399511369,-0.004345475780546337,0.0019731900398509694
2016-12-20,0.008230642659141196,-0.004886715313382695,0.0033235161278675207,0.0005572494312984233,-0.002532902110170099,0.003630921049278868
2016-12-21,0.0011108219488153992,0.01107328098624727,0.00034011559025159954,0.01693471127538526,-0.0024966540314945718,-0.0024603512457384014
2016-12-22,-0.006823232334415508,0.0006786692608251599,-0.0010940146977205245,-0.011236780598121499,-0.010064046517181069,-0.001864724123785244
2016-12-23,0.011841238434319834,-0.009411706173571233,-0.0005387227860289556,-0.0024878591108450365,0.0023490840343782793,0.00125089800277145
2016-12-27,0.013032404903020378,0.0014490404652161004,0.001946587696082247,0.00933309577009478,0.006611557639022436,0.0022459178098381827
2016-12-28,0.018315994098863086,-0.003995565803952772,0.00023968034600940769,-0.0007075861388212701,-0.00010529504367617903,-0.00839165763624905
2016-12-29,0.0074161444483618055,-0.0019811762531016797,-0.002088455633986186,0.001461793235836062,0.0059140291698689396,-0.00029338679703094783
2017-01-03,0.02600911927492433,0.012779337011231462,0.011564124808236542,0.030838766963149133,0.010454469433794245,0.003802901796200686
2017-01-04,-0.0036465928596651764,0.007266450918439915,6.042674229433942e-06,0.0014153637792526652,-0.0003795303667040173,0.0057059983723570795
2017-01-05,0.0077956079732537376,0.002093546193327356,5.4382424995225165e-05,0.00418867849716964,0.009161107789017464,-0.0007709676024818535
2017-01-09,-0.005994960227038604,0.001840089525220634,-0.001810019358964965,-0.0014701093104863006,-0.00565958396243893,-4.4073249747533794e-05
2017-01-10,0.006977223214319039,-0.003022309581107052,0.001668446239664334,0.0018637922191331313,0.006452476238319349,0.0
